职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
aws运维,成都迈思信息技术有限公司,1.5-2.5万,北京,5-7年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/chengdu/148572543.html?s=sou_sou_soulb&t=0_0&req=6f661f6ccb94b7872ed2de927cb5fa6e,https://jobs.51job.com/all/coBWACZV44BDgOaVE6XT4.html
临床药理研究员（药代动力学方向）,诺思格（北京）医药科技股份有限公司,9千-1.3万,北京,1年,硕士,合资,1000-5000人,医疗/护理/卫生,https://jobs.51job.com/beijing/134206494.html?s=sou_sou_soulb&t=0_0&req=6bc4affff1cb28669cbb1f0fde27d379,https://jobs.51job.com/all/coBGBSMVE2Vm0FYFcyUDI.html
体系工程师,昂纳科技（深圳）集团股份有限公司,1.3-1.8万·13薪,深圳·坪山区,5-7年,大专,已上市,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/146717742.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coVTJXMVQ0Um0FYFYz.html
流媒体实时处理架构负责人,字节跳动,3-5万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/126371910.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
软件测试工程师,上海亘岩网络科技有限公司,1-1.5万,上海·闵行区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/140515479.html?s=sou_sou_soulb&t=0_0&req=b07f353757f26ea926e0f411a6f83d61,https://jobs.51job.com/all/coBGZQMgdtADgFZFcxBWk.html
资深后端开发工程师-飞书人才（北京）,字节跳动,3.5-7万,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/145821408.html?s=sou_sou_soulb&t=0_0&req=b07f353757f26ea926e0f411a6f83d61,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Manager Business Development - IA,欧展国际货运（上海）有限公司,1.5-2万,上海·闵行区,3-4年,大专,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/130718767.html?s=sou_sou_soulb&t=0_0&req=2324f1dc0dd7cca24d7397ad3ad0411b,https://jobs.51job.com/all/coCGxcOV45VWhRMAZnB2E.html
Sr.  Staff IC Verification Engineer,新突思电子科技（上海）有限公司深圳分公司,60-90万/年,成都,5-7年,本科,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/139080447.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coA2cFZVAxBz4HYwBiXT8.html
服务端(高级)研发工程师 — 计算平台,字节跳动,3-6万,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/114068448.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Procurement Consultant 采购咨询师,恒流管理咨询（上海）有限公司,30-40万/年,上海·浦东新区,3-4年,硕士,外资（欧美）,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/146845677.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coB2MCblM3ADoEYQRiUjM.html
PaaS平台研发工程师 — 代码编译方向,字节跳动,2.5-5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/121890226.html?s=sou_sou_soulb&t=0_0&req=b230cd87fa7a0ffcb57ab83520d62659,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
后端开发工程师-数据应用,字节跳动,2-4万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/142530860.html?s=sou_sou_soulb&t=0_0&req=e4a4a454e440434a5f624a10903d0e59,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
中级运维工程师,广州紫麦科技有限公司,1-1.5万,广州·黄埔区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145803274.html?s=sou_sou_soulb&t=0_0&req=12b1a1e1ba04bc00880476b37c71ab3c,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
QT软件工程师,广州市唯图新电子科技有限公司,6千-1万·13薪,广州·黄埔区,1年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/146513041.html?s=sou_sou_soulb&t=0_0&req=a1071b18618991cd1bdad0d368f0b943,https://jobs.51job.com/all/coVjRXO1c2AjQGZQdmUzA.html
NLP研发专家+W23+020(J13626),上海联影医疗科技股份有限公司,2.2-4.4万·15薪,上海·浦东新区,3-4年,硕士,民营,5000-10000人,医疗设备/器械,https://jobs.51job.com/shanghai/148315564.html?s=sou_sou_soulb&t=0_0&req=edfd4ea23307ba9d262cad0e71c4c07a,https://jobs.51job.com/all/coB2MFZFM1VGoOaQJkBWg.html
Customer Support & Application/Sales Engineer,布鲁克（北京）科技有限公司,1-1.5万·13薪,北京·海淀区,3-4年,硕士,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/147729293.html?s=sou_sou_soulb&t=0_0&req=a1630207d89864273c43092e511593c1,https://jobs.51job.com/all/coBmVSMgVkAjVSMAdjUz8.html
自动化工程师 - Test System,采埃孚亚太集团有限公司,,上海·松江区,5-7年,本科,外资（欧美）,10000人以上,机械/设备/重工,https://jobs.51job.com/shanghai/147245578.html?s=sou_sou_soulb&t=0_0&req=2c5e6ecf7a423114750f56508d9b41a0,https://jobs.51job.com/all/coUjACYAJmU20FZg1mUT0.html
Golang后台开发,加绩（上海）科技服务有限公司,2-2.4万,上海·浦东新区,3-4年,大专,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143004986.html?s=sou_sou_soulb&t=0_0&req=138602eddfb0cecc840b536530fd54e1,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
高级开发工程师（C/C++/python/go）,上海申电云数字科技有限公司,25-40万/年,上海·普陀区,10年以上,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147831308.html?s=sou_sou_soulb&t=0_0&req=f08ce3b769e10211b9072ef6bec46b0d,https://jobs.51job.com/all/coAWAAZ1A0DzhUMAdmVzc.html
高级咨询顾问 Senior Consultant,甫瀚咨询（上海）有限公司,1.4-1.8万,上海·徐汇区,2年,本科,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/148512776.html?s=sou_sou_soulb&t=0_0&req=50330a43620c7ca3eb5eb217d8515836,https://jobs.51job.com/all/coBmIHZl87BjwFaA1rAW0.html
测量技术员,德马吉森精机制造技术（平湖）有限公司,6-9千·14薪,嘉兴·平湖市,2年,大专,外资（欧美）,150-500人,机械/设备/重工,https://jobs.51job.com/shanghai/147699097.html?s=sou_sou_soulb&t=0_1&req=17886065a29cd2eaa9574bec1ed84ea2,https://jobs.51job.com/all/coB2dTMVE1BjgAYgFnAm4.html
Linux运维工程师,文思海辉技术有限公司,1.3-1.8万,上海·徐汇区,3-4年,本科,外资（欧美）,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/145228359.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coUjcCYFE2ATsCY1YyVjs.html
Windows C/C++软件开发工程师,易士软件（上海）有限公司,2-4万,上海·徐汇区,2年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/147397558.html?s=sou_sou_soulb&t=0_0&req=d00e99ba95ccefc04cb8b1dc3e3e7462,https://jobs.51job.com/all/coUzZcOVMxVmgBZVEyXD0.html
Management consultant internship,博圣轩（北京）投资顾问有限公司上海分公司,100元/天,上海·黄浦区,无需经验,本科,外资（欧美）,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/146577545.html?s=sou_sou_soulb&t=0_0&req=0a2702c93792b270bcffd30edac4a71d,https://jobs.51job.com/all/coVjMAZgVjBDJVNgVgUTI.html
隐私计算研究员,深圳市纽创信安科技开发有限公司,2.5-5万·14薪,深圳·南山区,2年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/144331478.html?s=sou_sou_soulb&t=0_0&req=ed985824cbebee83a04e9bbb6ac89bf0,https://jobs.51job.com/all/coUjdXNlIwAjQGZAVgUzU.html
数据库DBA工程师,字节跳动,2.5-5万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/133230458.html?s=sou_sou_soulb&t=0_0&req=fba077f8e5d5171fc2dbb464b59fc00d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Java开发工程师,京北方信息技术股份有限公司-深圳分公司,1.5-2.2万,深圳·福田区,5-7年,本科,民营,10000人以上,外包服务,https://jobs.51job.com/shenzhen/142432198.html?s=sou_sou_soulb&t=0_0&req=6bc4affff1cb28669cbb1f0fde27d379,https://jobs.51job.com/all/coAmdSPgBlBztVN1c3VTA.html
弱代码开发工程师,昌泰云技术服务（深圳）有限公司,1-1.5万,深圳·南山区,3-4年,本科,民营,50-150人,电气/电力/水利,https://jobs.51job.com/shenzhen/147892687.html?s=sou_sou_soulb&t=0_0&req=d00e99ba95ccefc04cb8b1dc3e3e7462,https://jobs.51job.com/all/coB2QBbARjBDgDbwJiAGY.html
Murex MxML Developer,利优科技资讯服务（深圳）有限公司,3-6万,北京,5-7年,本科,外资（欧美）,10000人以上,多元化业务集团公司,https://jobs.51job.com/shenzhen/147649109.html?s=sou_sou_soulb&t=0_0&req=8fd337c07a19345203e7998839462788,https://jobs.51job.com/all/coVDRWM1EzAj8GYFA7BmU.html
后端开发工程师-抖音/今日头条/西瓜视频,字节跳动,2.5-5万,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/120258038.html?s=sou_sou_soulb&t=0_0&req=8fd337c07a19345203e7998839462788,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
需求分析,万宝盛华企业管理咨询（上海）有限公司北京分公司,2-3万,上海·浦东新区,3-4年,本科,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/suzhou/141962986.html?s=sou_sou_soulb&t=0_0&req=8fd337c07a19345203e7998839462788,https://jobs.51job.com/all/coVjYGagVjBT5WOgNlVDU.html
Golang开发工程师,上海广拓信息技术有限公司,2-3万,上海,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143809960.html?s=sou_sou_soulb&t=0_0&req=0fdb49e57c60d4b0cb69d6901f671f09,https://jobs.51job.com/all/coBGNXMwBiUmtUOQJnVjo.html
Technical Project Engineer,优锐山矿产资源（北京）有限公司,2-3万,北京·朝阳区,5-7年,本科,民营,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shijiazhuang/148078756.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coAGMCYVQ1DjQObVQ1AmE.html
（高级）MES系统运维工程师-需上夜班,Tesla特斯拉汽车,2-4万,上海,5-7年,本科,外资（欧美）,10000人以上,汽车,https://jobs.51job.com/shanghai/147172864.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coUjcCZ1AzBjlVMFA2AGM.html
服务端架构师 - 云平台,字节跳动,3-6万,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/140435863.html?s=sou_sou_soulb&t=0_0&req=26ef7777e98ed25f8fa3d7f17207814d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
前端开发负责人,字节跳动,3-6万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/139804629.html?s=sou_sou_soulb&t=0_0&req=26ef7777e98ed25f8fa3d7f17207814d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
测试开发工程师 — 广告电商平台,字节跳动,3-6万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/136260790.html?s=sou_sou_soulb&t=0_0&req=26ef7777e98ed25f8fa3d7f17207814d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
后端开发工程师-飞书人力套件,字节跳动,2-4万,广州,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/136114557.html?s=sou_sou_soulb&t=0_0&req=26ef7777e98ed25f8fa3d7f17207814d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
高级/资深平台开发工程师,字节跳动,2-4万,广州,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/124807499.html?s=sou_sou_soulb&t=0_0&req=4c0b8a839dd12525ed282e75ad5028e5,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
高级后台开发工程师-抖音直播,字节跳动,2.5-5万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/123970078.html?s=sou_sou_soulb&t=0_0&req=ab9389aebed71aa49895d773d4236c88,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Golang,博彦科技广州有限公司,2-3万,上海·徐汇区,1年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/141317103.html?s=sou_sou_soulb&t=0_0&req=f2036c6b85ade525e08b04b3d1d465b1,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
售后工程师/服务工程师,采埃孚亚太集团有限公司,,北京·大兴区,5-7年,本科,外资（欧美）,10000人以上,机械/设备/重工,https://jobs.51job.com/shanghai/147241526.html?s=sou_sou_soulb&t=0_0&req=6f661f6ccb94b7872ed2de927cb5fa6e,https://jobs.51job.com/all/coUjACYAJmU20FZg1mUT0.html
海外服务端资深研发工程师-数据工程,字节跳动,5-8万,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/146692974.html?s=sou_sou_soulb&t=0_0&req=be27c4c71191764829ea33873aea6bb4,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
高级运维工程师,上海舟恩信息技术有限公司,1.6-1.9万,上海·黄浦区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147728919.html?s=sou_sou_soulb&t=0_0&req=b4a988947b267afc748c6f7f9104e037,https://jobs.51job.com/all/coAmcHZ1MwBTtSNlY1VDA.html
交付运维工程师-云网络-火山引擎,字节跳动,2-3.5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/143829046.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
CRM PM/BA,NTT DATA（中国）有限公司,1.5-3万·14薪,上海·静安区,3-4年,本科,外资（非欧美）,500-1000人,,https://jobs.51job.com/shanghai/134753419.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coVTEAYl8_VmhVMgxn.html
Technical Project Engineer,优锐山矿产资源（北京）有限公司,2-3万,北京·朝阳区,5-7年,本科,民营,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/yanjiao/148078759.html?s=sou_sou_soulb&t=0_0&req=67e243bec7647ef41058523199fbf53b,https://jobs.51job.com/all/coAGMCYVQ1DjQObVQ1AmE.html
后端工程师,深圳市华橙数字科技有限公司,1-2万,深圳·南山区,2年,本科,民营,50-150人,网络游戏,https://jobs.51job.com/shenzhen/144316633.html?s=sou_sou_soulb&t=0_0&req=e421ffed97e58cca18b066ab6731d6f9,https://jobs.51job.com/all/coUzJdPFAzAzgHZFY8BWc.html
IS-web后端开发工程师(Golang),腾讯瑞德铭（重庆）科技发展有限公司,1.5-3万,成都·高新区,2年,本科,民营,,计算机软件,https://jobs.51job.com/chengdu/147527070.html?s=sou_sou_soulb&t=0_0&req=e421ffed97e58cca18b066ab6731d6f9,https://jobs.51job.com/all/coA2IFZlA3BzgEZwJkXTo.html
Golang开发工程师,广州经传信息科技有限公司,1.5-2.5万·14薪,广州·番禺区,5-7年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/147993988.html?s=sou_sou_soulb&t=0_0&req=e421ffed97e58cca18b066ab6731d6f9,https://jobs.51job.com/all/coB2YBZl45AzgBZgdnVDA.html
Golang后台开发,中科量子技术（深圳）有限公司,1.5-2.3万,深圳·南山区,3-4年,大专,民营,,计算机软件,https://jobs.51job.com/shenzhen/146993728.html?s=sou_sou_soulb&t=0_0&req=e4a4a454e440434a5f624a10903d0e59,https://jobs.51job.com/all/coUTBTMVM4UWdSNVQyXT4.html
系统运维工程师,金碧物业有限公司,1.5-2.5万,广州·天河区,3-4年,本科,已上市,10000人以上,房地产,https://jobs.51job.com/guangzhou/142821244.html?s=sou_sou_soulb&t=0_0&req=8fd337c07a19345203e7998839462788,https://jobs.51job.com/all/coB2BQPV46VmsGZAxn.html
云原生开发测试工程师,杭州旭天云科技有限公司,1.5-2万,北京,3-4年,本科,民营,500-1000人,,https://jobs.51job.com/beijing/147959358.html?s=sou_sou_soulb&t=0_0&req=12b1a1e1ba04bc00880476b37c71ab3c,https://jobs.51job.com/all/coUjIFZFc8AzsHawRjAWE.html
AI架构师NLP方向（内部岗）,深圳市法本信息技术股份有限公司,3-6万,深圳·南山区,8-9年,本科,已上市,1000-5000人,,https://jobs.51job.com/shenzhen/148573384.html?s=sou_sou_soulb&t=0_0&req=17886065a29cd2eaa9574bec1ed84ea2,https://jobs.51job.com/all/coBmcFZgJgBDJVMA1uAGQ.html
Key Account Manager,英飞凌科技（中国）有限公司,75-90万/年,上海·浦东新区,5-7年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/139653659.html?s=sou_sou_soulb&t=0_0&req=a1071b18618991cd1bdad0d368f0b943,https://jobs.51job.com/all/coB2NSNgBjBzkHY1Qz.html
软件开发工程师,北京翼辉信息技术有限公司,1.8-2.8万·14薪,北京,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/147511571.html?s=sou_sou_soulb&t=0_0&req=edfd4ea23307ba9d262cad0e71c4c07a,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
前端开发工程师,上海蔚星科技有限公司,1-2万,上海·虹口区,2年,大专,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/138438249.html?s=sou_sou_soulb&t=0_0&req=a1630207d89864273c43092e511593c1,https://jobs.51job.com/all/coAWFQMVI4VG8CZg1mVzM.html
SAP FICO Consultant,维硕奥（上海）技术咨询有限公司,5.3-6.3万,上海,5-7年,本科,外资（欧美）,少于50人,,https://jobs.51job.com/shanghai/142007933.html?s=sou_sou_soulb&t=0_0&req=138602eddfb0cecc840b536530fd54e1,https://jobs.51job.com/all/coUzIFYwJgBDwAZwBhBmI.html
高级用户运营经理,完美世界（上海）/完美时空,2.5-3万,上海,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shanghai/147123816.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coBWdXOwVlBz9SMgZnUDw.html
Memory health(J12910),长江存储科技有限责任公司,1.5-2.5万·14薪,上海·浦东新区,3-4年,本科,民营,5000-10000人,,http://ideal.51job.com/ymtc/jobdetail.html?jobid=148084604,http://ideal.51job.com/ymtc/
Technical Project Engineer,优锐山矿产资源（北京）有限公司,2-3万,北京·朝阳区,5-7年,本科,民营,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/148078621.html?s=sou_sou_soulb&t=0_0&req=0a2702c93792b270bcffd30edac4a71d,https://jobs.51job.com/all/coAGMCYVQ1DjQObVQ1AmE.html
高级运维工程师(职位编号：LZHR195),朗致集团有限公司,1.5-2.5万,北京,5-7年,本科,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/127532405.html?s=sou_sou_soulb&t=0_0&req=b07f353757f26ea926e0f411a6f83d61,https://jobs.51job.com/all/coUzcGZQdlDzkBYgZgVjc.html
高级前端开发工程师-直播-互娱研发,字节跳动,2.5-5万,广州,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/138318412.html?s=sou_sou_soulb&t=0_0&req=a03bdab025bf90a645b520e792f699d8,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
后端开发工程师 - 电商数据产品方向,字节跳动,2.5-5万,北京,2年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/125050196.html?s=sou_sou_soulb&t=0_0&req=2c5e6ecf7a423114750f56508d9b41a0,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
动环监控软件工程师,广东合一热控技术有限公司,1-2万,广州·黄埔区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/141033746.html?s=sou_sou_soulb&t=0_0&req=e421ffed97e58cca18b066ab6731d6f9,https://jobs.51job.com/all/coAGAGZQJiVWwDZgxtAGc.html
Strategy & Business Development Manager,埃梯梯精密机械制造（无锡）有限公司,2-2.5万,上海·长宁区,5-7年,本科,外资（欧美）,500-1000人,机械/设备/重工,https://jobs.51job.com/shanghai/146788762.html?s=sou_sou_soulb&t=0_0&req=6bc4affff1cb28669cbb1f0fde27d379,https://jobs.51job.com/all/coA2ZRM1IxU28GYVc8UTw.html
ToB服务端性能测试工程师-飞书,字节跳动,2-4万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/132228474.html?s=sou_sou_soulb&t=0_0&req=d00e99ba95ccefc04cb8b1dc3e3e7462,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Supply Chain Specialist,亚景（上海）企业管理咨询有限公司,9千-1.6万,东莞,5-7年,本科,外资（欧美）,少于50人,,https://jobs.51job.com/guangzhou/148521297.html?s=sou_sou_soulb&t=0_1&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coVDBcPlEzBzkHZVQ1Bmo.html
BJ开发测试工程师-测试服务中台方向,字节跳动,2-3.5万,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/144981635.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
"Head of Innovation, Beverage",纽迪希亚生命早期营养品管理（上海）有限公司,,上海,5-7年,本科,外资（欧美）,150-500人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/147327393.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coB2IHawRkATsHZVQ3UDc.html
算法工程师,君润优活科技（深圳）有限公司,1.5-2.5万·13薪,深圳·南山区,3-4年,本科,民营,1000-5000人,,https://jobs.51job.com/shenzhen/145891563.html?s=sou_sou_soulb&t=0_0&req=cebb4c6f8148359f9fa61334a1ca1e34,https://jobs.51job.com/all/coB2dXNFI3VW1WN1cxAmI.html
Staff MCU&MPU FAE,瑞萨电子管理(上海)有限公司,20-35万/年,上海·普陀区,5-7年,本科,外资（非欧美）,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/139492880.html?s=sou_sou_soulb&t=0_0&req=5d7fa06c3a5e9de92b4ca66b68015e59,https://jobs.51job.com/all/coCW1UN1cwVWhRN1Y3.html
WebIDE前后端工程师,上海商泰汽车信息系统有限公司,2-4万,上海·黄浦区,5-7年,本科,外资（非欧美）,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/144311530.html?s=sou_sou_soulb&t=0_0&req=4c0b8a839dd12525ed282e75ad5028e5,https://jobs.51job.com/all/coVDVSN146DzNVNQ1t.html
软件测试工程师,深圳市正信软件有限公司,1-1.5万,深圳·南山区,2年,大专,民营,,计算机软件,https://jobs.51job.com/shenzhen/133474513.html?s=sou_sou_soulb&t=0_0&req=50330a43620c7ca3eb5eb217d8515836,https://jobs.51job.com/all/coAGAGZABnAzUDbwFnVjE.html
智能客服算法工程师-电商,字节跳动,3-5.5万,上海,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/128289312.html?s=sou_sou_soulb&t=0_0&req=26ef7777e98ed25f8fa3d7f17207814d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Pre Sales,德乐食品饮品配料（上海）有限公司,8千-1.6万·14薪,上海,3-4年,本科,外资（欧美）,50-150人,原材料和加工,https://jobs.51job.com/shanghai/148024931.html?s=sou_sou_soulb&t=0_0&req=ed985824cbebee83a04e9bbb6ac89bf0,https://jobs.51job.com/all/coUzQBZ1U2VWsAYwVm.html
Java高级开发工程师,中国互联网络信息中心（CNNIC）,1-1.5万,北京,无需经验,硕士,事业单位,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/beijing/127935485.html?s=sou_sou_soulb&t=0_0&req=597faef31b2d4bc03d1c5ff6e40f2aac,https://jobs.51job.com/all/coUTVQM1AwBjA.html
Senior Pricing Analyst,赛默飞世尔科技（中国）有限公司,20-40万/年,上海·浦东新区,5-7年,本科,外资（欧美）,1000-5000人,医疗设备/器械,https://jobs.51job.com/shanghai/146672393.html?s=sou_sou_soulb&t=0_0&req=0e4f59a721a48d553ba64e87c3bced8c,https://jobs.51job.com/all/coB2NTNARnUm0PbAZkVjM.html
中高级Java开发工程师,牙木网络（深圳）有限公司,2-3.5万,上海,5-7年,本科,民营,,,https://jobs.51job.com/shanghai/140595577.html?s=sou_sou_soulb&t=0_0&req=0e4f59a721a48d553ba64e87c3bced8c,https://jobs.51job.com/all/coA2MHYVEzDjcPbg1tVjs.html
内审与财务咨询（高级）,甫瀚咨询（上海）有限公司,1.4-1.6万,上海·徐汇区,5-7年,本科,外资（欧美）,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/146936892.html?s=sou_sou_soulb&t=0_0&req=2324f1dc0dd7cca24d7397ad3ad0411b,https://jobs.51job.com/all/coBmIHZl87BjwFaA1rAW0.html
APP应用工程师15-19级正编,华为技术有限公司,3-6万·18薪,深圳·福田区,5-7年,本科,民营,10000人以上,通信/电信/网络设备,https://jobs.51job.com/guangzhou/145934533.html?s=sou_sou_soulb&t=0_0&req=ebb0f17c2eb474358852fa86eb18c85f,https://jobs.51job.com/all/coA2RXNgBnATgPaQJn.html
服务端资深/高级研发工程师-创新业务,字节跳动,2-4万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/138237284.html?s=sou_sou_soulb&t=0_0&req=be27c4c71191764829ea33873aea6bb4,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
工艺工程师,广州市翰域水族用品有限公司,1-1.5万,广州·南沙区,3-4年,大专,外资（欧美）,50-150人,建筑/建材/工程,https://jobs.51job.com/guangzhou/126811464.html?s=sou_sou_soulb&t=0_0&req=17886065a29cd2eaa9574bec1ed84ea2,https://jobs.51job.com/all/coVTACZlIxDjlVNAViVTc.html
五金工具质检专员,珏博（上海）贸易有限公司,6-8千·13薪,上海·闵行区,2年,大专,外资（欧美）,少于50人,贸易/进出口,https://jobs.51job.com/shanghai/147924524.html?s=sou_sou_soulb&t=0_0&req=17886065a29cd2eaa9574bec1ed84ea2,https://jobs.51job.com/all/coAWUCZFI2BjsHYgNiUj4.html
软件工程师（广州）,东方电子股份有限公司,8千-1.3万·14薪,广州·天河区,1年,本科,国企,1000-5000人,电气/电力/水利,https://jobs.51job.com/guangzhou/148459998.html?s=sou_sou_soulb&t=0_0&req=17886065a29cd2eaa9574bec1ed84ea2,https://jobs.51job.com/all/coBWYFZgdgUWcAZlQ3VzU.html
